Date,Time,Item Code,Quantity Sold (kilo),Unit Selling Price (RMB/kg),Sale or Return,Discount (Yes/No)
2021-04-11,12:43:47.436,102900011000328,0.323,5.6,sale,No
2021-04-11,12:43:48.951,102900005115960,1.364,2.0,sale,No
2021-04-11,12:43:52.686,102900005116837,0.541,10.0,sale,No
2021-04-11,12:44:12.436,102900005116530,0.184,18.0,sale,No
2021-04-11,12:45:45.936,102900005116790,0.702,7.0,sale,No
2021-04-11,12:45:53.795,102900005116837,0.361,10.0,sale,No
2021-04-11,12:46:52.293,102900005115199,0.237,19.8,sale,No
2021-04-11,12:46:52.841,102900005116714,0.439,8.0,sale,No
2021-04-11,12:50:27.166,102900005116530,0.184,18.0,sale,No
2021-04-11,12:52:06.530,102900005116899,0.692,11.0,sale,No
2021-04-11,12:52:12.592,102900005115823,0.702,6.0,sale,No
2021-04-11,12:52:26.514,102900005118817,0.401,6.0,sale,No
2021-04-11,12:52:58.971,102900051010455,0.669,6.0,sale,No
2021-04-11,12:54:36.576,102900011016701,0.251,6.0,sale,No
2021-04-11,12:54:58.088,102900005115779,0.501,7.0,sale,No
2021-04-11,12:54:58.846,102900005116899,0.21,11.0,sale,No
2021-04-11,12:56:51.295,102900005115779,0.473,7.0,sale,No
2021-04-11,12:56:56.483,102900005115885,0.192,12.0,sale,No
2021-04-11,12:57:16.396,102900005118817,0.401,6.0,sale,No
2021-04-11,12:57:19.233,102900005116714,0.414,8.0,sale,No
2021-04-11,13:00:10.467,102900005115885,0.167,12.0,sale,No
2021-04-11,13:00:10.648,102900005115885,0.175,12.0,sale,No
2021-04-11,13:00:49.291,102900005116530,0.122,18.0,sale,No
2021-04-11,13:00:58.587,102900011016701,0.318,6.0,sale,No
2021-04-11,13:01:00.392,102900051004294,0.11,10.0,sale,No
2021-04-11,13:01:43.780,102900005116547,0.462,5.0,sale,No
2021-04-11,13:01:43.849,102900005115779,0.587,7.0,sale,No
2021-04-11,13:05:52.945,102900011009970,0.452,6.0,sale,No
2021-04-11,13:07:44.040,102900005115823,0.435,6.0,sale,No
2021-04-11,13:07:44.130,102900005116530,0.189,18.0,sale,No
2021-04-11,13:07:44.150,102900005116547,0.422,5.0,sale,No
2021-04-11,13:11:35.393,102900005116714,0.815,8.0,sale,No
2021-04-11,13:13:49.467,102900011016701,0.234,6.0,sale,No
2021-04-11,13:13:56.342,102900005116714,0.376,8.0,sale,No
2021-04-11,13:14:27.483,102900011009970,0.669,6.0,sale,No
2021-04-11,13:15:53.139,102900005115786,0.379,14.0,sale,No
2021-04-11,13:16:36.880,102900005115199,0.242,19.8,sale,No
2021-04-11,13:16:47.862,102900011009444,0.284,12.0,sale,No
2021-04-11,13:18:19.342,102900005115960,1.364,2.0,sale,No
2021-04-11,13:18:22.268,102900005115823,0.401,6.0,sale,No
2021-04-11,13:20:16.981,106958851400125,1.0,3.9,sale,No
2021-04-11,13:20:17.150,106958851400125,1.0,3.9,sale,No
2021-04-11,13:28:32.727,102900005116530,0.056,18.0,sale,No
2021-04-11,13:28:42.530,102900005116547,0.442,5.0,sale,No
2021-04-11,13:28:42.893,102900011016701,0.284,6.0,sale,No
2021-04-11,13:28:43.437,102900005115823,0.368,6.0,sale,No
2021-04-11,13:28:43.616,102900005115786,0.379,14.0,sale,No
2021-04-11,13:29:45.565,102900005115823,0.468,6.0,sale,No
2021-04-11,13:29:50.812,102900011016701,0.535,6.0,sale,No
2021-04-11,13:32:48.175,102900005116837,0.14,10.0,sale,No
2021-04-11,13:32:49.211,102900005116530,0.206,18.0,sale,No
2021-04-11,13:33:46.077,102900011016701,0.368,6.0,sale,No
2021-04-11,13:35:46.326,102900005115823,0.485,6.0,sale,No
2021-04-11,13:36:24.467,102900011016701,0.452,6.0,sale,No
2021-04-11,13:40:21.233,102900051010455,0.652,6.0,sale,No
2021-04-11,13:40:55.389,102900011016701,0.217,6.0,sale,No
2021-04-11,13:43:19.399,102900005115823,0.686,6.0,sale,No
2021-04-11,13:44:52.094,102900005116714,0.414,8.0,sale,No
2021-04-11,13:44:53.380,102900005125815,0.313,8.0,sale,No
2021-04-11,13:46:48.764,102900011016701,0.284,6.0,sale,No
2021-04-11,13:47:29.155,106958851400125,1.0,3.9,sale,No
2021-04-11,13:47:49.686,102900005118817,0.385,6.0,sale,No
2021-04-11,13:47:54.498,102900005115762,0.441,10.0,sale,No
2021-04-11,13:48:48.378,102900005116530,0.184,18.0,sale,No
2021-04-11,13:52:51.920,102900005119975,0.54,18.0,sale,No
2021-04-11,13:53:41.200,102900005115762,0.501,10.0,sale,No
2021-04-11,13:57:05.686,102900011016701,0.368,6.0,sale,No
2021-04-11,13:57:06.059,102900051010455,0.552,6.0,sale,No
2021-04-11,13:57:06.960,102900005116547,0.422,5.0,sale,No
2021-04-11,13:57:09.311,102900005125808,0.039,25.8,sale,No
2021-04-11,14:00:40.184,102900005115786,0.343,14.0,sale,No
2021-04-11,14:04:07.945,102900005116530,0.339,18.0,sale,No
2021-04-11,14:04:32.306,102900011016701,0.385,6.0,sale,No
2021-04-11,14:07:41.420,102900011001806,1.0,5.9,sale,No
2021-04-11,14:07:43.280,102900005116714,0.389,8.0,sale,No
2021-04-11,14:07:47.748,102900005116547,0.462,5.0,sale,No
2021-04-11,14:15:23.951,102900005116547,0.482,5.0,sale,No
2021-04-11,14:15:37.983,102900011016701,0.318,6.0,sale,No
2021-04-11,14:15:44.342,102900005115199,0.253,19.8,sale,No
2021-04-11,14:16:13.498,102900005116257,0.671,10.0,sale,No
2021-04-11,14:20:43.846,102900005116714,0.439,8.0,sale,No
2021-04-11,14:24:16.679,102900005115779,0.143,7.0,sale,No
2021-04-11,14:25:04.196,102900005116530,0.211,18.0,sale,No
2021-04-11,14:26:18.420,102900005116714,0.764,8.0,sale,No
2021-04-11,14:26:20.436,102900005115885,0.317,12.0,sale,No
2021-04-11,14:26:57.709,102900011006689,0.251,6.0,sale,No
2021-04-11,14:30:41.941,102900011016701,0.268,6.0,sale,No
2021-04-11,14:31:11.192,102900051004294,0.06,10.0,sale,No
2021-04-11,14:31:11.383,102900005115762,0.621,10.0,sale,No
2021-04-11,14:35:26.201,102900051010455,0.535,6.0,sale,No
2021-04-11,14:35:33.873,102900005125808,0.058,25.8,sale,No
2021-04-11,14:37:13.733,102900005116899,0.556,11.0,sale,No
2021-04-11,14:37:21.061,102900005115823,0.92,6.0,sale,No
2021-04-11,14:37:26.635,102900005125808,0.155,25.8,sale,No
2021-04-11,14:37:27.008,102900051010455,0.769,6.0,sale,No
2021-04-11,14:37:36.451,102900011016701,0.351,6.0,sale,No
2021-04-11,14:39:42.389,102900011016701,0.636,6.0,sale,No
2021-04-11,14:39:45.378,102900011008164,0.669,6.0,sale,No
2021-04-11,14:43:09.294,102900005116899,1.412,11.0,sale,No
2021-04-11,14:48:28.714,102900005115984,1.09,8.0,sale,No
2021-04-11,14:48:29.105,102900051010790,0.172,14.0,sale,No
2021-04-11,14:49:14.008,102900011016701,0.351,6.0,sale,No
2021-04-11,14:49:14.721,102900011006689,0.284,6.0,sale,No
2021-04-11,14:49:53.842,102900005115786,0.379,14.0,sale,No
2021-04-11,14:51:05.162,102900005115885,0.167,12.0,sale,No
2021-04-11,14:51:49.592,102900011000328,0.448,5.6,sale,No
2021-04-11,14:51:57.686,102900005116530,0.2,18.0,sale,No
2021-04-11,14:52:27.996,102900005116943,0.069,21.8,sale,No
2021-04-11,14:52:28.579,102900051004294,0.231,10.0,sale,No
2021-04-11,14:52:28.770,102900005115199,0.202,19.8,sale,No
2021-04-11,14:52:51.688,102900005116257,0.371,10.0,sale,No
2021-04-11,14:52:51.883,102900005115984,0.226,8.0,sale,No
2021-04-11,14:52:52.453,102900011016701,0.234,6.0,sale,No
2021-04-11,14:54:00.968,102900011006689,0.251,6.0,sale,No
2021-04-11,14:54:01.543,102900051004294,0.21,10.0,sale,No
2021-04-11,14:56:00.630,102900005116530,0.145,18.0,sale,No
2021-04-11,14:56:23.201,102900005115984,0.652,8.0,sale,No
2021-04-11,14:56:47.280,102900005116257,0.441,10.0,sale,No
2021-04-11,14:56:55.545,102900005116547,0.482,5.0,sale,No
2021-04-11,14:57:09.233,102900005116530,0.195,18.0,sale,No
2021-04-11,14:58:14.257,102900011016701,0.385,6.0,sale,No
2021-04-11,14:58:15.009,102900005116547,0.482,5.0,sale,No
2021-04-11,14:58:30.065,102900005115779,0.759,7.0,sale,No
2021-04-11,14:59:17.283,102900011009444,0.192,12.0,sale,No
2021-04-11,14:59:17.465,102900005125808,0.085,25.8,sale,No
2021-04-11,14:59:31.755,102900011016701,0.585,6.0,sale,No
2021-04-11,15:00:53.927,102900005116257,0.571,10.0,sale,No
2021-04-11,15:02:54.149,102900005116530,0.145,18.0,sale,No
2021-04-11,15:02:54.347,102900011016701,0.368,6.0,sale,No
2021-04-11,15:04:02.867,102900051004294,0.05,10.0,sale,No
2021-04-11,15:04:03.047,102900005118831,1.0,5.9,sale,No
2021-04-11,15:04:03.202,106949711300068,1.0,2.9,sale,No
2021-04-11,15:04:18.025,102900005125808,0.081,25.8,sale,No
2021-04-11,15:04:18.751,102900011016701,0.401,6.0,sale,No
2021-04-11,15:04:18.752,102900005116530,0.489,18.0,sale,No
2021-04-11,15:04:19.101,102900005115960,1.566,2.0,sale,No
2021-04-11,15:05:01.826,102900005115823,0.452,6.0,sale,No
2021-04-11,15:05:10.376,102900005115823,1.137,6.0,sale,No
2021-04-11,15:06:43.420,102900011016701,0.318,6.0,sale,No
2021-04-11,15:06:51.705,102900005115786,0.386,14.0,sale,No
2021-04-11,15:06:54.045,102900011016701,0.268,6.0,sale,No
2021-04-11,15:07:02.780,102900005115885,0.175,12.0,sale,No
2021-04-11,15:09:42.276,102900011016701,0.435,6.0,sale,No
2021-04-11,15:09:43.229,102900011009970,0.619,6.0,sale,No
2021-04-11,15:14:42.709,102900005116530,0.161,18.0,sale,No
2021-04-11,15:15:44.092,102900011016701,0.535,6.0,sale,No
2021-04-11,15:17:23.278,102900005115885,0.167,12.0,sale,No
2021-04-11,15:19:23.713,102900011016701,0.268,6.0,sale,No
2021-04-11,15:19:24.106,102900005116530,0.106,18.0,sale,No
2021-04-11,15:20:20.263,102900011016701,0.234,6.0,sale,No
2021-04-11,15:20:21.006,102900011009970,0.702,6.0,sale,No
2021-04-11,15:20:46.030,102900005115199,0.248,19.8,sale,No
2021-04-11,15:21:30.798,102900005116714,0.363,8.0,sale,No
2021-04-11,15:24:21.295,102900005115779,0.186,7.0,sale,No
2021-04-11,15:25:25.108,102900005115762,0.581,10.0,sale,No
2021-04-11,15:25:45.217,102900011000328,0.197,5.6,sale,No
2021-04-11,15:26:05.882,102900011016701,0.301,6.0,sale,No
2021-04-11,15:27:08.748,102900011006689,0.217,6.0,sale,No
2021-04-11,15:28:51.962,102900005116943,0.037,21.8,sale,No
2021-04-11,15:32:42.336,102900005115823,0.585,6.0,sale,No
2021-04-11,15:34:26.143,102900011016701,0.351,6.0,sale,No
2021-04-11,15:34:46.458,102900005115762,0.281,10.0,sale,No
2021-04-11,15:35:40.608,102900011009970,0.468,6.0,sale,No
2021-04-11,15:35:40.991,102900005115762,0.601,10.0,sale,No
2021-04-11,15:35:41.719,102900005115885,0.209,12.0,sale,No
2021-04-11,15:35:41.903,102900005115885,0.167,12.0,sale,No
2021-04-11,15:38:09.980,102900005115199,0.222,19.8,sale,No
2021-04-11,15:38:31.155,102900011016701,0.686,6.0,sale,No
2021-04-11,15:38:42.701,102900005115199,0.248,19.8,sale,No
2021-04-11,15:39:30.280,102900005115762,0.581,10.0,sale,No
2021-04-11,15:39:49.405,102900011000328,0.394,5.6,sale,No
2021-04-11,15:39:49.991,102900005115984,0.539,8.0,sale,No
2021-04-11,15:39:50.177,102900011006689,0.485,6.0,sale,No
2021-04-11,15:39:50.368,102900005116837,0.531,10.0,sale,No
2021-04-11,15:40:46.264,102900005116226,0.441,10.0,sale,No
2021-04-11,15:41:22.514,102900005116899,0.346,11.0,sale,No
2021-04-11,15:41:55.285,102900011016701,0.351,6.0,sale,No
2021-04-11,15:42:49.920,102900005116530,0.2,18.0,sale,No
2021-04-11,15:43:06.077,102900051010455,1.07,6.0,sale,No
2021-04-11,15:43:06.565,102900005115823,0.518,6.0,sale,No
2021-04-11,15:43:07.089,102900051004294,0.16,10.0,sale,No
2021-04-11,15:43:09.979,102900005116714,0.401,8.0,sale,No
2021-04-11,15:43:17.858,102900005115885,0.175,12.0,sale,No
2021-04-11,15:43:21.389,102900005116257,0.321,10.0,sale,No
2021-04-11,15:43:36.436,102900011009970,0.569,6.0,sale,No
2021-04-11,15:43:54.184,102900005116233,0.238,16.0,sale,No
2021-04-11,15:43:54.750,102900005115762,0.291,10.0,sale,No
2021-04-11,15:43:55.490,102900005116257,0.501,10.0,sale,No
2021-04-11,15:44:38.748,102900051010455,0.702,6.0,sale,No
2021-04-11,15:45:06.436,102900005116837,0.341,10.0,sale,No
2021-04-11,15:45:23.592,102900005115779,0.158,7.0,sale,No
2021-04-11,15:46:19.733,102900011016701,0.468,6.0,sale,No
2021-04-11,15:46:51.996,102900051010455,0.602,6.0,sale,No
2021-04-11,15:47:28.236,102900011000328,0.269,5.6,sale,No
2021-04-11,15:50:15.009,102900005115762,0.601,10.0,sale,No
2021-04-11,15:50:15.948,102900005116899,0.537,11.0,sale,No
2021-04-11,15:50:16.695,102900011016701,0.301,6.0,sale,No
2021-04-11,15:51:07.950,106958851400125,1.0,3.9,sale,No
2021-04-11,15:51:24.030,102900011016701,0.318,6.0,sale,No
2021-04-11,15:51:27.748,102900005116547,0.482,5.0,sale,No
2021-04-11,15:52:33.436,102900011016701,0.518,6.0,sale,No
2021-04-11,15:52:52.623,102900011016701,0.217,6.0,sale,No
2021-04-11,15:52:59.748,102900051010455,0.401,6.0,sale,No
2021-04-11,15:55:04.762,102900005115960,1.667,2.0,sale,No
2021-04-11,15:55:05.308,102900011016701,0.652,6.0,sale,No
2021-04-11,15:55:35.717,102900005115823,0.301,6.0,sale,No
2021-04-11,15:56:16.467,102900005115779,0.416,7.0,sale,No
2021-04-11,15:56:51.514,102900011009970,0.569,6.0,sale,No
2021-04-11,16:00:14.436,102900011016701,0.318,6.0,sale,No
2021-04-11,16:00:22.503,102900005115823,0.184,6.0,sale,No
2021-04-11,16:01:02.744,102900011000328,0.215,5.6,sale,No
2021-04-11,16:02:38.584,102900005115786,0.444,14.0,sale,No
2021-04-11,16:04:22.113,102900005116530,0.083,18.0,sale,No
2021-04-11,16:06:47.029,102900011016701,0.251,6.0,sale,No
2021-04-11,16:06:47.918,102900051010455,0.669,6.0,sale,No
2021-04-11,16:06:55.326,102900005115960,1.263,2.0,sale,No
2021-04-11,16:07:06.936,102900005118817,0.435,6.0,sale,No
2021-04-11,16:07:09.498,102900005116547,0.221,5.0,sale,No
2021-04-11,16:07:22.232,102900005115762,0.351,10.0,sale,No
2021-04-11,16:07:22.814,102900005118831,1.0,5.9,sale,No
2021-04-11,16:07:58.482,102900005116257,0.391,10.0,sale,No
2021-04-11,16:08:08.422,102900005115823,0.518,6.0,sale,No
2021-04-11,16:11:17.639,102900005116714,0.414,8.0,sale,No
2021-04-11,16:13:29.311,102900005118831,1.0,5.9,sale,No
2021-04-11,16:14:29.755,102900005116530,0.261,18.0,sale,No
2021-04-11,16:14:40.123,102900011016701,0.385,6.0,sale,No
2021-04-11,16:15:02.328,102900011016701,0.452,6.0,sale,No
2021-04-11,16:17:32.788,102900005115779,0.1,7.0,sale,No
2021-04-11,16:18:54.030,102900011016701,0.385,6.0,sale,No
2021-04-11,16:19:08.027,102900011016701,0.686,6.0,sale,No
2021-04-11,16:21:04.649,102900005116790,0.774,7.0,sale,No
2021-04-11,16:21:04.835,102900011009970,0.619,6.0,sale,No
2021-04-11,16:21:35.935,102900011006689,0.468,6.0,sale,No
2021-04-11,16:22:15.764,102900005115779,0.501,7.0,sale,No
2021-04-11,16:24:31.311,102900011008164,0.368,6.0,sale,No
2021-04-11,16:27:38.944,102900005125808,0.174,25.8,sale,No
2021-04-11,16:28:42.868,102900011016701,0.452,6.0,sale,No
2021-04-11,16:28:44.242,102900011009970,0.602,6.0,sale,No
2021-04-11,16:28:45.210,102900005125815,0.326,8.0,sale,No
2021-04-11,16:30:43.425,102900051004294,0.331,10.0,sale,No
2021-04-11,16:30:43.605,102900005116257,1.182,10.0,sale,No
2021-04-11,16:30:47.028,102900005116714,0.439,8.0,sale,No
2021-04-11,16:30:50.811,106949711300068,1.0,2.9,sale,No
2021-04-11,16:31:17.076,102900005116899,0.455,11.0,sale,No
2021-04-11,16:31:37.061,102900005118831,1.0,5.9,sale,No
2021-04-11,16:31:57.158,102900011009970,0.602,6.0,sale,No
2021-04-11,16:32:43.466,102900011016701,0.418,6.0,sale,No
2021-04-11,16:33:11.983,102900005116837,0.331,10.0,sale,No
2021-04-11,16:33:14.248,102900011016701,0.1,6.0,sale,No
2021-04-11,16:33:49.358,102900005115823,1.639,6.0,sale,No
2021-04-11,16:33:56.835,102900005115908,0.301,7.0,sale,No
2021-04-11,16:34:03.082,102900011009970,0.535,6.0,sale,No
2021-04-11,16:34:36.764,102900011009970,0.301,6.0,sale,No
2021-04-11,16:34:45.076,102900011016701,0.468,6.0,sale,No
2021-04-11,16:34:47.967,102900005116257,0.721,10.0,sale,No
2021-04-11,16:35:03.576,102900005115984,0.514,8.0,sale,No
2021-04-11,16:35:05.936,102900005116547,0.361,5.0,sale,No
2021-04-11,16:36:25.780,102900005115779,0.358,7.0,sale,No
2021-04-11,16:36:28.217,102900005115984,0.338,8.0,sale,No
2021-04-11,16:36:51.174,102900005115908,0.33,7.0,sale,No
2021-04-11,16:37:54.420,102900011016701,0.1,6.0,sale,No
2021-04-11,16:38:11.007,102900005115984,0.338,8.0,sale,No
2021-04-11,16:38:11.377,102900011016701,0.385,6.0,sale,No
2021-04-11,16:38:20.467,102900005115779,0.215,7.0,sale,No
2021-04-11,16:38:33.161,102900005115779,0.53,7.0,sale,No
2021-04-11,16:38:36.592,102900005115779,0.516,7.0,sale,No
2021-04-11,16:38:52.780,102900005116530,0.195,18.0,sale,No
2021-04-11,16:39:05.123,102900011009970,0.569,6.0,sale,No
2021-04-11,16:39:06.554,102900005115984,0.564,8.0,sale,No
2021-04-11,16:39:12.373,102900005116530,0.139,18.0,sale,No
2021-04-11,16:39:55.386,102900005115779,0.416,7.0,sale,No
2021-04-11,16:39:56.131,102900005116257,0.561,10.0,sale,No
2021-04-11,16:41:04.686,102900011006689,0.234,6.0,sale,No
2021-04-11,16:41:17.358,102900051004294,0.17,10.0,sale,No
2021-04-11,16:41:42.076,102900005125815,0.476,8.0,sale,No
2021-04-11,16:41:43.587,102900005116547,0.482,5.0,sale,No
2021-04-11,16:41:44.501,102900011016701,0.585,6.0,sale,No
2021-04-11,16:42:37.983,102900011009444,0.467,12.0,sale,No
2021-04-11,16:43:43.332,102900005116257,0.251,10.0,sale,No
2021-04-11,16:43:48.795,102900005115823,0.686,6.0,sale,No
2021-04-11,16:45:28.436,102900005116257,0.631,10.0,sale,No
2021-04-11,16:45:52.248,102900005116530,0.161,18.0,sale,No
2021-04-11,16:46:43.764,102900011016701,0.368,6.0,sale,No
2021-04-11,16:47:34.405,102900005115779,0.416,7.0,sale,No
2021-04-11,16:48:42.121,102900005118831,1.0,5.9,sale,No
2021-04-11,16:50:02.001,102900005116257,0.321,10.0,sale,No
2021-04-11,16:51:51.265,102900005115762,0.521,10.0,sale,No
2021-04-11,16:51:51.605,102900005115779,0.473,7.0,sale,No
2021-04-11,16:51:54.491,102900011016701,0.351,6.0,sale,No
2021-04-11,16:52:13.579,102900011016701,0.284,6.0,sale,No
2021-04-11,16:52:51.326,102900005115199,0.162,19.8,sale,No
2021-04-11,16:53:16.170,102900011001806,1.0,5.9,sale,No
2021-04-11,16:53:16.811,102900011006689,0.401,6.0,sale,No
2021-04-11,16:53:29.061,102900005116530,0.184,18.0,sale,No
2021-04-11,16:55:56.530,102900005116233,0.25,16.0,sale,No
2021-04-11,16:56:09.905,102900005115779,0.659,7.0,sale,No
2021-04-11,16:56:48.500,102900011016701,0.251,6.0,sale,No
2021-04-11,16:56:48.867,102900005116509,0.389,8.0,sale,No
2021-04-11,16:57:00.273,102900011016701,0.334,6.0,sale,No
2021-04-11,16:57:01.717,102900005116943,0.156,21.8,sale,No
2021-04-11,16:57:07.780,102900005115885,0.184,12.0,sale,No
2021-04-11,16:57:10.826,102900005115885,0.2,12.0,sale,No
2021-04-11,16:57:11.250,102900005116226,0.431,10.0,sale,No
2021-04-11,16:57:24.436,102900005119975,0.423,18.0,sale,No
2021-04-11,16:57:54.811,102900011009444,0.434,12.0,sale,No
2021-04-11,16:58:50.372,102900011016701,0.385,6.0,sale,No
2021-04-11,16:58:51.095,102900005116899,0.811,11.0,sale,No
2021-04-11,16:59:16.822,102900005115779,0.33,7.0,sale,No
2021-04-11,16:59:17.520,102900005115199,0.273,19.8,sale,No
2021-04-11,16:59:18.873,102900005116714,0.451,8.0,sale,No
2021-04-11,16:59:55.561,102900011022030,1.0,13.9,sale,No
2021-04-11,17:00:00.951,102900011022030,1.0,13.9,sale,No
2021-04-11,17:00:17.576,102900005118824,0.715,14.0,sale,No
2021-04-11,17:02:22.905,102900005125815,0.288,8.0,sale,No
2021-04-11,17:02:29.826,102900005115762,0.301,10.0,sale,No
2021-04-11,17:02:37.155,102900005115823,0.318,6.0,sale,No
2021-04-11,17:03:02.922,102900005116226,0.721,10.0,sale,No
2021-04-11,17:05:23.108,102900011016701,0.686,6.0,sale,No
2021-04-11,17:06:15.777,102900005119975,0.434,18.0,sale,No
2021-04-11,17:06:36.045,102900011001806,1.0,5.9,sale,No
2021-04-11,17:06:38.530,102900005115823,0.401,6.0,sale,No
2021-04-11,17:08:16.623,102900011016701,0.318,6.0,sale,No
2021-04-11,17:08:28.748,102900005116257,0.421,10.0,sale,No
2021-04-11,17:09:54.588,102900011009970,0.836,6.0,sale,No
2021-04-11,17:09:54.955,102900005115960,1.515,2.0,sale,No
2021-04-11,17:10:00.350,102900005115960,1.919,2.0,sale,No
2021-04-11,17:12:04.204,102900011008164,0.184,6.0,sale,No
2021-04-11,17:12:15.537,102900005115786,0.408,14.0,sale,No
2021-04-11,17:14:22.954,102900005115823,0.435,6.0,sale,No
2021-04-11,17:14:23.143,102900005115762,0.321,10.0,sale,No
2021-04-11,17:14:38.264,102900005115984,0.464,8.0,sale,No
2021-04-11,17:15:23.664,102900011008164,0.401,6.0,sale,No
2021-04-11,17:15:59.315,102900011009970,0.602,6.0,sale,No
2021-04-11,17:16:12.578,102900005115199,0.258,19.8,sale,No
2021-04-11,17:17:22.692,102900005115823,0.435,6.0,sale,No
2021-04-11,17:18:53.000,102900051004294,0.371,10.0,sale,No
2021-04-11,17:19:06.717,102900005125808,0.085,25.8,sale,No
2021-04-11,17:19:07.084,102900011000328,0.251,5.6,sale,No
2021-04-11,17:20:06.436,102900011000328,0.215,5.6,sale,No
2021-04-11,17:20:11.871,102900011016701,0.334,6.0,sale,No
2021-04-11,17:20:57.166,102900005115823,0.184,6.0,sale,No
2021-04-11,17:22:10.629,102900005115762,0.421,10.0,sale,No
2021-04-11,17:23:50.070,102900011016701,0.284,6.0,sale,No
2021-04-11,17:23:59.373,102900005116257,0.561,10.0,sale,No
2021-04-11,17:24:03.095,102900005116790,0.387,7.0,sale,No
2021-04-11,17:24:03.481,102900005116714,0.301,8.0,sale,No
2021-04-11,17:24:17.489,102900005115779,0.487,7.0,sale,No
2021-04-11,17:24:37.092,102900005116257,0.651,10.0,sale,No
2021-04-11,17:25:43.049,102900011016701,0.284,6.0,sale,No
2021-04-11,17:25:50.545,102900005119975,0.456,18.0,sale,No
2021-04-11,17:25:54.108,102900005115960,1.162,2.0,sale,No
2021-04-11,17:26:29.889,102900005118831,1.0,5.9,sale,No
2021-04-11,17:28:54.920,102900005125808,0.027,25.8,sale,No
2021-04-11,17:29:11.943,102900005116530,0.106,18.0,sale,No
2021-04-11,17:29:39.686,102900011013274,1.0,7.9,sale,No
2021-04-11,17:29:42.378,102900005115823,0.552,6.0,sale,No
2021-04-11,17:29:42.923,102900011016701,0.184,6.0,sale,No
2021-04-11,17:30:00.967,102900051004294,0.11,10.0,sale,No
2021-04-11,17:30:20.590,102900005115823,0.552,6.0,sale,No
2021-04-11,17:30:21.426,102900005115786,0.365,14.0,sale,No
2021-04-11,17:30:21.785,102900005116257,0.391,10.0,sale,No
2021-04-11,17:30:24.712,102900011009970,0.268,6.0,sale,No
2021-04-11,17:31:07.054,102900051010455,0.669,6.0,sale,No
2021-04-11,17:31:26.809,102900005115779,0.559,7.0,sale,No
2021-04-11,17:31:52.103,102900011016701,0.318,6.0,sale,No
2021-04-11,17:32:06.542,102900011016701,0.351,6.0,sale,No
2021-04-11,17:32:13.186,102900005115779,0.201,7.0,sale,No
2021-04-11,17:32:15.262,102900005115823,0.468,6.0,sale,No
2021-04-11,17:32:16.419,102900011016701,0.234,6.0,sale,No
2021-04-11,17:33:08.121,102900011016701,0.318,6.0,sale,No
2021-04-11,17:33:08.663,102900005116257,0.591,10.0,sale,No
2021-04-11,17:33:52.131,102900005116257,0.371,10.0,sale,No
2021-04-11,17:33:53.388,102900051010455,0.585,6.0,sale,No
2021-04-11,17:34:18.592,102900005115823,1.054,6.0,sale,No
2021-04-11,17:34:26.967,102900005125815,0.815,8.0,sale,No
2021-04-11,17:36:13.905,102900005115823,0.569,6.0,sale,No
2021-04-11,17:36:22.139,102900011016701,0.334,6.0,sale,No
2021-04-11,17:36:22.967,102900011016701,0.167,6.0,sale,No
2021-04-11,17:37:35.974,102900011016701,0.318,6.0,sale,No
2021-04-11,17:37:37.392,102900051010455,0.702,6.0,sale,No
2021-04-11,17:37:38.121,102900005116943,0.128,21.8,sale,No
2021-04-11,17:37:38.305,102900005116233,0.25,16.0,sale,No
2021-04-11,17:38:50.207,102900051010455,1.355,6.0,sale,No
2021-04-11,17:39:06.017,102900011016701,0.401,6.0,sale,No
2021-04-11,17:39:14.951,102900011016701,0.217,6.0,sale,No
2021-04-11,17:39:48.076,102900005115779,0.487,7.0,sale,No
2021-04-11,17:40:11.972,102900005116530,0.4,18.0,sale,No
2021-04-11,17:40:12.703,102900005116257,0.701,10.0,sale,No
2021-04-11,17:40:14.189,102900011006689,0.234,6.0,sale,No
2021-04-11,17:40:14.384,102900011000328,0.251,5.6,sale,No
2021-04-11,17:41:13.514,102900011021842,1.0,12.9,sale,No
2021-04-11,17:41:19.358,102900011016701,0.334,6.0,sale,No
2021-04-11,17:41:23.186,102900051004294,0.2,10.0,sale,No
2021-04-11,17:43:31.593,102900011009970,0.368,6.0,sale,No
2021-04-11,17:45:00.205,102900051010455,0.619,6.0,sale,No
2021-04-11,17:45:00.391,102900005118817,0.201,6.0,sale,No
2021-04-11,17:46:37.167,102900011016701,0.502,6.0,sale,No
2021-04-11,17:47:27.201,102900011016701,0.251,6.0,sale,No
2021-04-11,17:47:44.170,102900005116257,0.461,10.0,sale,No
2021-04-11,17:47:56.436,102900011006689,0.468,6.0,sale,No
2021-04-11,17:48:03.427,102900011016701,0.385,6.0,sale,No
2021-04-11,17:48:58.262,102900005115779,0.201,7.0,sale,No
2021-04-11,17:48:58.627,102900005116714,0.376,8.0,sale,No
2021-04-11,17:49:05.874,102900005115960,1.465,2.0,sale,No
2021-04-11,17:50:35.748,102900011016701,0.652,6.0,sale,No
2021-04-11,17:50:47.882,102900005118824,0.293,14.0,sale,No
2021-04-11,17:50:48.253,102900005115779,0.43,7.0,sale,No
2021-04-11,17:53:22.092,102900051004294,0.18,10.0,sale,No
2021-04-11,17:53:22.272,102900005116943,0.046,21.8,sale,No
2021-04-11,17:53:40.186,102900005116547,0.462,5.0,sale,No
